id,x1,x2,x3,x4,x5,weight,acceleration characteristics,toe-board instruction,Achievable
0,1.6305682693382355,1.1640417024959642,1.0449585273441704,2.5974168490736824,2.5975917007491525,1683.2336196436224,10.854482388445476,0.08106162486781131,False
1,1.1748627303164414,1.3511142695020957,2.935511157532809,1.7680883780167491,2.3411083796217182,1683.6850338180334,8.638321224296138,0.11273682047216743,False
2,2.9583115342283124,2.926586881312387,1.7689235132189642,2.0994885883756176,1.6878582069992871,1685.8654772611715,9.512982745735604,0.10312411262907173,False
3,1.0464163829645945,2.2945350547807872,2.9408032122448318,2.8076009803085307,2.7627906370969533,1695.5024983751807,10.406023419343489,0.11661359150632444,False
4,1.9070286794584628,1.6709236953669966,1.3248020951810189,1.0988028644802734,1.3907534944233448,1669.3919259840536,8.573261226508048,0.11593243475772713,False
5,2.0309993791359164,2.7477336860526167,2.987946353502421,1.8245413229768044,2.21295264605211,1689.0505923690866,8.390996339791103,0.17618605307051766,False
6,1.5542256033217037,2.6069866833095543,2.594701860468538,2.4016830838018453,2.0099157194564734,1689.3547780220267,9.787770618633658,0.13834082828611194,False
7,1.9931058716902184,2.0663086212666197,2.667269514911644,2.5521459954031647,2.708030689229044,1693.7380037895716,10.217971137490398,0.11628521901159368,True
8,2.7320816881508345,1.7596171102020164,2.1847228472192226,2.562582001846258,1.5337167316275775,1687.4110729535237,10.265689634176503,0.12641536266445175,False
9,2.6278828180108578,1.935194719952484,1.1487053298319565,2.9937331372917977,2.6396350128859685,1691.0966889737758,11.368269874713404,0.09987905221122452,False
10,2.864339603606357,2.2337182291351088,1.7055649759887983,2.7550220430501837,2.8879514531902655,1694.1548017039358,10.976389789618876,0.09661683362267748,False
11,2.1329473638411085,2.7634200878186013,1.3886445209669096,2.3853178070646326,2.036440164809605,1685.563756202225,10.22764903345414,0.08401463286689476,False
12,2.533929609946703,1.8733363570141848,1.8611404598843848,1.201744009727019,2.3721499882554253,1678.9581043146204,8.927018748938162,0.13362662029357106,False
13,2.7439006401179578,1.1097840762999855,2.2932283783222536,1.1829384907689513,2.49967907786138,1680.0773194599979,9.280612103151237,0.11248255316568652,False
14,2.2622274191415697,2.907764717040036,1.6289939157332445,2.492923553947919,2.665010875155636,1690.9335502420154,10.509978855085496,0.07870602752159085,False
15,1.7183697739213182,2.022329473622007,1.5558898129108183,2.0007539683802404,2.689662704380092,1683.5711388942996,9.78466630293572,0.09908076195288454,False
16,1.2875051053559334,2.6296116236406433,1.4470858092405647,1.7017978379600267,1.155067408404811,1674.3220191044863,8.706696684977349,0.1135137380110843,False
17,1.7717158794159462,1.2824459870834406,2.7837487842930644,2.275730744507621,1.4336140568233549,1684.115122625874,9.59079666282007,0.115793877839005,False
18,2.786562967872216,1.5781216351349925,2.327383845430294,2.308527269348019,2.4142552748082498,1689.7318578095776,10.08548509595257,0.1114899286113054,False
19,2.3097441955762537,1.1577243543020623,1.2082420532792806,2.2331054415125613,1.0288975572575234,1675.7630097916242,10.103599769580835,0.09673516278307363,False
20,1.7321404814234989,1.4530285153489275,1.617127714839237,1.426208841923032,1.3328513990739117,1672.0793150550733,8.996099782643508,0.11368645943178204,False
21,1.7581410714111056,1.5125088942784584,2.3018039931241256,2.29345346097625,2.539722359779224,1687.480990112073,10.108119460992631,0.09945962422768294,False
22,1.8042949480132764,1.411372024827436,1.9740715794115449,1.6077346607692775,1.21692781033421,1674.668589894554,9.152909029210145,0.12289737134901416,False
23,2.339796240168,2.8979100142601286,2.1473300068609933,1.411781289804961,1.0950443338691345,1678.1181512834771,8.17221508533983,0.1646521305219732,False
24,1.2266851795277542,1.8445003036479,1.1694904811730369,1.2506557874342057,2.0955190294832526,1671.794490577963,8.388703741316668,0.09886199244637753,False
25,2.0450665484905945,1.7354523716660823,1.4254137139699192,2.639432194042636,2.315562244609378,1686.3435051744157,10.86665193380459,0.09924198274506443,False
26,2.92372607684499,1.3867235937696467,1.6426045435065837,1.7502528504196393,1.0079092879462537,1675.904849555546,9.47648142527964,0.1205569283836131,False
27,1.3320302407675424,2.519678070540711,1.9481198893093623,1.7817502080300005,2.4334001492911224,1682.7744049486207,8.967766484693943,0.12223545599822146,False
28,2.89497594264009,2.8177385294571047,1.4796153985417713,2.9613875284166697,2.8450606750190843,1695.953086723074,11.330869937247698,0.07135675179428712,False
29,2.964271586951881,1.6389343637954994,2.8244094130202115,1.682098652963372,2.7510726937290717,1689.2267901395371,9.08832702514033,0.1354139225491032,False
30,2.101405062176863,1.0083342488464009,2.5353502916681,2.063087463591572,1.279577308507735,1680.7926416713226,9.582747461442024,0.10349915716881036,False
31,1.7976442431219568,2.0164522425674027,1.2897685231440863,1.2804133131008943,2.047411099845509,1674.1046393286895,8.640412935737489,0.10877442369020364,False
32,2.3771807231161723,1.810575300707489,2.800490423616631,1.3233866035371626,2.819497585676083,1685.6672439255483,8.537818742830023,0.15454159126269296,False
33,2.2542416825477014,1.530784796135705,2.729540429201167,1.9962685431043905,2.6084060257904493,1688.6585522998248,9.441933370029677,0.11524667656142155,False
34,2.4771025477891024,2.6892591661195064,2.350501260275953,2.792876193017354,1.0673611174317281,1689.4261842422807,10.449728033399207,0.13525987436320175,False
35,1.3141984771245752,2.157777501199645,1.9804457465467895,2.240323469020708,2.8642253781327702,1687.5002746930516,9.985691051251829,0.1044441598075404,False
36,2.5642269662684747,1.250715470965006,1.7997112874242536,1.8941800314912376,2.321054777044706,1682.4220072978924,9.936888639381724,0.09625672273810096,False
37,2.166506861911318,2.5399814762598663,1.5684074168661783,2.4347077270579045,1.5617728905615174,1684.2116199350455,10.259296492651648,0.10433970183672704,False
38,2.2163964595258867,2.995898271424924,1.3410396761785564,2.8472132408974598,2.9249212462052405,1693.6082777001404,11.287624338627278,0.05833471724759255,False
39,1.134957353721422,2.4526161689075856,2.7624849552220425,2.356160245795229,2.2904533466336776,1689.6731198237512,9.540449047172807,0.13913155376565914,False
40,1.8449165612268523,2.844511404885899,1.5091178858075829,1.2666310485602368,1.4532060897153982,1674.3868462745115,8.068601850502304,0.12125482517218425,False
41,2.097118786264901,1.6489488532873515,2.1786237762809453,1.2278770150483078,1.378183785658907,1674.6306296306684,8.606623189344349,0.1528266033303773,False
42,1.0805323483864,2.3030654920398907,1.013693344269711,1.5175168925359608,1.4024573424358298,1670.7752154333843,8.399669000141463,0.09410939631506672,False
43,1.3597807427200266,1.0782126662435665,2.383087620501694,2.1180217274639817,2.4762258463532936,1684.2673520105955,9.806435122335813,0.07497042947347878,False
44,2.9186128874057324,1.8376796638233528,2.2710073904156607,1.5552262442014382,1.3448655292308462,1679.8066018680206,8.947711275751868,0.15728992291479765,False
45,2.1882052598189934,1.0531854588462308,1.107174739398882,1.9202243851157341,2.908960294200746,1680.7335968063226,10.116844393167364,0.07058570965747181,False
46,2.2232704393435307,1.7976152066038609,1.2220712958800932,2.5347204104114143,2.381597796920811,1685.464619571492,10.678132968661645,0.09612661341139933,False
47,2.7685191926089425,2.113739885411825,1.8356732406583982,2.1981743440313384,1.2975957883010012,1682.8586106680982,9.784359640425844,0.1279358600536535,False
48,2.5189772371453407,2.1207759792281804,1.9276634651886269,1.0627240656963512,1.7480924560584852,1675.9471548404708,8.465068880335469,0.15650533302875888,False
49,1.8928783938784128,2.9419834033587824,2.4946178578374454,2.8835021401903123,1.9323802378314427,1693.848491694458,10.843221387980199,0.11755892844568493,False
50,2.070253478875455,2.7099922102833798,1.034770320156405,2.3650407679340937,2.448192057347005,1685.3532784000618,10.223600268554982,0.06794066643130503,False
51,2.9926429193848927,2.576905256792607,2.6404189306894805,1.5201994994530428,2.9604878063792515,1690.3140737131241,8.7069074560146,0.1556160008069747,False
52,1.5282702593253268,2.8657970322179236,1.8558015612704688,2.052767834754308,2.7906285525995136,1687.3033231137022,9.522660294986208,0.09925733543115514,False
53,2.346847226557248,2.411736020815562,2.5500722416787798,1.5937568787844882,2.158027635774894,1684.9876552168607,8.638434270246753,0.16320156953572018,False
